state,total_medicaid_enrollees,total_viii_group_enrollees,total_viii_group_newly_eligible_enrollees,total_viii_group_not_newly_eligible_enrollees,updated_year,updated_month,enrollment_year,enrollment_month,notes
Montana,136600,,,,2017,7,2015,9,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Iowa,574772,138106,128901,9205,2017,7,2015,6,
Michigan,2300044,595403,554277,41126,2017,7,2015,10,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
Pennsylvania,2511834,447573,395345,52228,2017,7,2015,5,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
California,13189670,3260743,3260743,0,2017,7,2015,10,"Awaiting state reporting/enrollment reasonableness review in progress"
Louisiana,1382355,,,,2017,7,2015,2,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Colorado,1209912,347761,346164,1597,2017,7,2015,3,
Pennsylvania,2565097,499917,445532,54385,2017,7,2015,7,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"South Dakota",108865,,,,2017,7,2015,1,
Mississippi,727356,,,,2017,7,2015,10,
Vermont,203065,58341,,58341,2017,7,2015,7,
Iowa,570133,132500,123513,8987,2017,7,2015,4,
"West Virginia",532431,155839,155839,0,2017,7,2015,2,
"New York",6651763,2135811,250004,1885807,2017,7,2015,4,
Wyoming,66461,,,,2017,7,2015,6,
"American Samoa",36726,,,,2017,7,2015,9,
Maine,274915,,,,2017,7,2015,6,
Louisiana,1440553,,,,2017,7,2015,8,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
Kansas,370922,,,,2017,7,2015,6,
Nebraska,233048,,,,2017,7,2015,12,
Arkansas,960570,283195,258937,24258,2017,7,2015,10,
Alabama,1047623,,,,2017,7,2015,3,
Alabama,1053898,,,,2017,7,2015,8,
"American Samoa",36726,,,,2017,7,2015,5,
Virginia,984616,,,,2017,7,2015,7,
"New Mexico",774658,196400,196400,0,2017,7,2015,1,
Wyoming,65565,,,,2017,7,2015,7,
Vermont,207275,61526,0,61526,2017,7,2015,11,
Pennsylvania,2608064,539653,484372,55281,2017,7,2015,9,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
"N. Mariana Islands",17000,,,,2017,7,2015,10,
Maryland,1074705,220140,220140,0,2017,7,2015,10,
"Virgin Islands",17416,,,,2017,7,2015,5,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Wisconsin,1200976,,,,2017,7,2015,2,
Alabama,1053532,,,,2017,7,2015,5,
Nevada,573748,192224,192224,0,2017,7,2015,11,
Minnesota,1169735,199528,198755,773,2017,7,2015,8,
Missouri,887889,,,,2017,7,2015,3,
"New Mexico",819511,224571,224571,,2017,7,2015,7,
Washington,1727642,536033,520474,15559,2017,7,2015,2,
Kansas,373118,,,,2017,7,2015,5,
Guam,35521,2935,,2935,2017,7,2015,12,
Kentucky,1267423,425684,425684,,2017,7,2015,9,
"New York",6657735,2134221,255736,1878485,2017,7,2015,6,
Michigan,2236457,561585,524946,36639,2017,7,2015,2,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
"N. Mariana Islands",17000,,,,2017,7,2015,5,
Ohio,3051742,668803,620432,48371,2017,7,2015,9,
Delaware,210620,61270,9926,51344,2017,7,2015,3,
"Rhode Island",273301,56574,56574,0,2017,7,2015,3,
Kansas,373824,,,,2017,7,2015,7,
Missouri,868333,,,,2017,7,2015,2,
Oregon,1055893,501145,436783,64362,2017,7,2015,1,
"Virgin Islands",17986,210,,210,2017,7,2015,6,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Oklahoma,756312,,,,2017,7,2015,4,
"Rhode Island",272727,55011,55011,0,2017,7,2015,1,
Minnesota,1138136,194500,193567,933,2017,7,2015,6,
"North Carolina",1974802,,,,2017,7,2015,7,
Totals,76267789,13097088,9535553,3561535,2017,7,2015,4,
Alabama,1055938,,,,2017,7,2015,1,
Nevada,566360,187110,187110,,2017,7,2015,9,
"Virgin Islands",22452,2776,,2776,2017,7,2015,10,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Arkansas,1168761,266054,227514,38540,2017,7,2015,1,
Oregon,1113781,538533,470086,68447,2017,7,2015,4,
Arizona,1769446,370520,88286,282234,2017,7,2015,6,
"New Mexico",800915,216544,216544,0,2017,7,2015,5,
"New York",6300037,2053770,276067,1777703,2017,7,2015,10,
California,14028144,2661752,2661752,0,2017,7,2015,1,
"New Hampshire",185753,47434,47226,208,2017,7,2015,11,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
"New Mexico",833603,230586,230586,0,2017,7,2015,10,
"North Dakota",86697,18969,18334,635,2017,7,2015,8,"Awaiting state reporting/enrollment reasonableness review in progress"
"New Hampshire",182367,44115,43915,200,2017,7,2015,6,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
"New Jersey",1727448,584558,584558,0,2017,7,2015,7,"Awaiting state reporting/enrollment reasonableness review in progress"
Kansas,368001,,,,2017,7,2015,11,
Alaska,125881,,,,2017,7,2015,2,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Tennessee,1623290,,,,2017,7,2015,9,
"New Hampshire",185636,46728,46533,195,2017,7,2015,9,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Maryland,1090529,219299,219299,,2017,7,2015,7,
"Puerto Rico",1130770,402880,,402880,2017,7,2015,1,
"South Dakota",109849,,,,2017,7,2015,3,
Hawaii,316640,107343,33750,73593,2017,7,2015,11,
Connecticut,817242,188216,173308,14908,2017,7,2015,10,
Florida,3974935,,,,2017,7,2015,12,
Utah,326654,,,,2017,7,2015,8,
California,13635958,2933617,2933617,0,2017,7,2015,5,"Awaiting state reporting/enrollment reasonableness review in progress"
Indiana,1131967,182045,84124,97921,2017,7,2015,3,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Oregon,1098058,536943,467859,69084,2017,7,2015,8,
"Virgin Islands",22665,2903,,2903,2017,7,2015,11,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Kentucky,1266818,429402,429402,0,2017,7,2015,10,
"New Hampshire",187999,49040,48759,281,2017,7,2015,12,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Missouri,944037,,,,2017,7,2015,10,
Vermont,200446,56997,0,56997,2017,7,2015,4,
Ohio,3131119,693838,636640,57198,2017,7,2015,12,
Illinois,3013999,650111,635644,14467,2017,7,2015,2,
Alaska,135017,9641,9641,0,2017,7,2015,11,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Mississippi,744668,,,,2017,7,2015,1,
"New Mexico",825672,228301,228301,,2017,7,2015,9,
Louisiana,1412885,,,,2017,7,2015,6,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"New Hampshire",186412,47767,47478,289,2017,7,2015,10,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Guam,35835,2932,,2932,2017,7,2015,11,
Texas,4314877,,,,2017,7,2015,12,
Illinois,2957678,663705,641418,22287,2017,7,2015,7,
"South Dakota",109828,,,,2017,7,2015,4,
Tennessee,1532030,,,,2017,7,2015,1,
Kentucky,1262504,420299,420299,,2017,7,2015,8,
Wisconsin,1196191,,,,2017,7,2015,6,
Oregon,1087255,534500,465704,68796,2017,7,2015,9,
Arkansas,928135,253354,230080,23274,2017,7,2015,6,
Washington,1798956,577644,562959,14685,2017,7,2015,11,
Nevada,527035,165620,165620,0,2017,7,2015,4,
"North Dakota",87452,18586,18022,564,2017,7,2015,4,
Montana,137148,,,,2017,7,2015,10,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Alaska,122876,,,,2017,7,2015,6,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Wyoming,71706,,,,2017,7,2015,3,
Missouri,961996,,,,2017,7,2015,12,
Maryland,1081906,219938,219938,,2017,7,2015,8,
Missouri,934395,,,,2017,7,2015,9,
Delaware,210144,60666,9493,51173,2017,7,2015,5,
Florida,3965837,,,,2017,7,2015,9,
Totals,76082045,14356019,10786709,3569310,2017,7,2015,12,
Alabama,1044251,,,,2017,7,2015,6,
Massachusetts,2037562,370966,0,370966,2017,7,2015,1,
Virginia,965314,,,,2017,7,2015,4,
"North Dakota",85676,18127,17503,624,2017,7,2015,2,
Minnesota,1174293,201840,201133,707,2017,7,2015,4,
Arizona,1803537,379826,94561,285265,2017,7,2015,8,
Utah,326696,,,,2017,7,2015,9,
Maryland,1102052,217409,217409,0,2017,7,2015,6,
"Rhode Island",276173,57307,57307,0,2017,7,2015,11,
Hawaii,296521,91053,34289,56764,2017,7,2015,3,
Oregon,1068400,510351,446192,64159,2017,7,2015,2,
Nebraska,231160,,,,2017,7,2015,8,
Wyoming,65707,,,,2017,7,2015,11,
Oklahoma,672225,,,,2017,7,2015,12,
Washington,1790942,570140,555122,15018,2017,7,2015,10,
Virginia,919471,,,,2017,7,2015,1,
Tennessee,1575348,,,,2017,7,2015,5,
Massachusetts,1873685,399356,0,399356,2017,7,2015,3,
Ohio,3074489,619587,572488,47099,2017,7,2015,5,
"Puerto Rico",1322136,399783,,399783,2017,7,2015,12,
Illinois,2996771,670134,653513,16621,2017,7,2015,4,
Florida,4037246,,,,2017,7,2015,2,
Ohio,3061703,643910,596903,47007,2017,7,2015,7,
Nebraska,232450,,,,2017,7,2015,5,
Florida,3991015,,,,2017,7,2015,8,
Wisconsin,1190634,,,,2017,7,2015,10,
Wisconsin,1190076,,,,2017,7,2015,1,
Iowa,554787,123903,114668,9235,2017,7,2015,2,
"Rhode Island",273881,56737,56737,0,2017,7,2015,2,
Illinois,2964585,665578,644083,21495,2017,7,2015,6,
Florida,3971386,,,,2017,7,2015,7,
Utah,327262,,,,2017,7,2015,5,
Arkansas,938106,287308,262744,24564,2017,7,2015,11,
Hawaii,301019,94596,34074,60522,2017,7,2015,5,
Iowa,587124,146006,135864,10142,2017,7,2015,11,
Georgia,1867624,,,,2017,7,2015,9,
Nebraska,231624,,,,2017,7,2015,7,
"North Carolina",1986544,,,,2017,7,2015,10,
Georgia,1812951,,,,2017,7,2015,2,
"Rhode Island",277074,57190,57190,0,2017,7,2015,4,
"West Virginia",535372,159148,159148,0,2017,7,2015,3,
"South Carolina",1202963,,,,2017,7,2015,1,
Wisconsin,1194195,,,,2017,7,2015,11,
Mississippi,737854,,,,2017,7,2015,7,
Guam,36689,2900,,2900,2017,7,2015,1,
Texas,4306472,,,,2017,7,2015,9,
Virginia,949154,,,,2017,7,2015,3,
"North Carolina",1974557,,,,2017,7,2015,8,
"South Dakota",109327,,,,2017,7,2015,8,
Michigan,2285078,614663,571764,42899,2017,7,2015,12,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
"District of Columbia",249174,60636,60636,0,2017,7,2015,6,
Montana,128522,,,,2017,7,2015,2,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Illinois,2933456,662203,637276,24927,2017,7,2015,11,
Idaho,297692,,,,2017,7,2015,3,
Oklahoma,758626,,,,2017,7,2015,5,
Montana,131829,,,,2017,7,2015,5,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
"District of Columbia",249806,62195,62195,,2017,7,2015,8,
Oregon,1070905,511321,446871,64450,2017,7,2015,3,
Tennessee,1637922,,,,2017,7,2015,10,
Michigan,2261831,581316,543960,37356,2017,7,2015,3,"Michigan expanded its Medicaid program by adopting the VIII Group on April 1, 2014."
"District of Columbia",248825,58448,58448,0,2017,7,2015,3,
Missouri,949298,,,,2017,7,2015,11,
Alabama,1052800,,,,2017,7,2015,9,
Indiana,1247409,332775,191362,141413,2017,7,2015,10,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Kentucky,1261545,420472,420472,0,2017,7,2015,2,
Arizona,1738242,364210,78049,286161,2017,7,2015,4,
Florida,4080246,,,,2017,7,2015,4,
Kentucky,1246412,407337,407337,0,2017,7,2015,1,
"North Carolina",1973862,,,,2017,7,2015,5,
Ohio,3056052,586715,539068,47647,2017,7,2015,3,
Alabama,1044969,,,,2017,7,2015,12,
"District of Columbia",245800,111584,70994,40590,2017,7,2015,12,
Florida,4035151,,,,2017,7,2015,3,
"N. Mariana Islands",17000,,,,2017,7,2015,12,
"Virgin Islands",21159,2357,,2357,2017,7,2015,9,"Virgin Island expanded its Medicaid program by adopting the VIII Group on June 1, 2015"
Wyoming,72639,,,,2017,7,2015,4,
Mississippi,745517,,,,2017,7,2015,2,
Guam,36186,3007,,3007,2017,7,2015,7,
Colorado,1247541,366694,365106,1588,2017,7,2015,7,"Awaiting state reporting/enrollment reasonableness review in progress"
Ohio,3142955,688053,630937,57116,2017,7,2015,11,
Alaska,133992,7262,7262,0,2017,7,2015,10,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
"Puerto Rico",1127157,401413,,401413,2017,7,2015,3,
Arizona,1755117,368566,82630,285936,2017,7,2015,5,
"West Virginia",547383,167402,167402,,2017,7,2015,7,
Ohio,2990887,541566,497059,44507,2017,7,2015,1,
"New York",6082083,1583749,226440,1357309,2017,7,2015,1,
Iowa,584513,144280,134467,9813,2017,7,2015,9,
Mississippi,743362,,,,2017,7,2015,5,
Utah,332312,,,,2017,7,2015,12,
Maryland,1178963,254248,254248,0,2017,7,2015,2,
"Puerto Rico",1109894,405736,,405736,2017,7,2015,4,
"New York",6657321,2138281,252547,1885734,2017,7,2015,5,
Colorado,1261268,374185,372651,1534,2017,7,2015,8,"Awaiting state reporting/enrollment reasonableness review in progress"
Arizona,1718622,352100,69473,282627,2017,7,2015,3,
"New Hampshire",175360,36768,36530,238,2017,7,2015,1,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Washington,1701209,513224,498008,15216,2017,7,2015,1,
Delaware,211254,59841,9311,50530,2017,7,2015,10,
Oklahoma,760758,,,,2017,7,2015,6,
Arizona,1893054,417442,107277,310165,2017,7,2015,12,
Hawaii,309399,101093,33837,67256,2017,7,2015,8,
Montana,138119,,,,2017,7,2015,11,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Totals,76019056,14069830,10519339,3550491,2017,7,2015,11,
Oklahoma,690501,,,,2017,7,2015,9,
"American Samoa",36726,,,,2017,7,2015,4,
Hawaii,303560,96373,33899,62474,2017,7,2015,6,
Colorado,1298364,407501,405632,1869,2017,7,2015,12,
Arkansas,915045,251383,228663,22720,2017,7,2015,4,
Mississippi,740937,,,,2017,7,2015,6,
Idaho,294527,,,,2017,7,2015,1,
Vermont,199204,56237,0,56237,2017,7,2015,3,
"North Carolina",1975153,,,,2017,7,2015,3,
Kentucky,1255418,415888,415888,0,2017,7,2015,6,
"N. Mariana Islands",17000,,,,2017,7,2015,6,
Maryland,1062160,226374,226374,0,2017,7,2015,11,
Montana,127477,,,,2017,7,2015,1,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Louisiana,1414670,,,,2017,7,2015,4,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
"South Carolina",1220886,,,,2017,7,2015,8,
Montana,140253,,,,2017,7,2015,12,"Montana expanded its Medicaid program by adopting the VIII Group on January 1, 2016."
Louisiana,1385142,,,,2017,7,2015,3,"Louisiana expanded its Medicaid program by adopting the VIII Group on July 1, 2016."
California,13145593,3454650,3454650,0,2017,7,2015,12,"Awaiting state reporting/enrollment reasonableness review in progress"
Kansas,370464,,,,2017,7,2015,12,
Washington,1751309,550006,534631,15375,2017,7,2015,5,
Alaska,127031,,,,2017,7,2015,5,"Alaska expanded its Medicaid program by adopting the VIII Group on September 1, 2015."
Delaware,210231,60528,9418,51110,2017,7,2015,6,
Massachusetts,1721028,337679,0,337679,2017,7,2015,5,
Arizona,1842420,391779,97936,293843,2017,7,2015,9,
"South Dakota",109661,,,,2017,7,2015,7,
"New Mexico",782805,202557,202557,0,2017,7,2015,2,
Texas,4333934,,,,2017,7,2015,2,
"New Hampshire",183809,45816,45637,179,2017,7,2015,8,"New Hampshire expanded its Medicaid program by adopting the VIII Group on August 15, 2014"
Iowa,586052,146097,136070,10027,2017,7,2015,10,
Indiana,1210134,292765,164745,128020,2017,7,2015,7,"Indiana expanded its Medicaid program by adopting the VIII Group on February 1, 2015"
Wyoming,70423,,,,2017,7,2015,1,
Pennsylvania,2482034,415024,365074,49950,2017,7,2015,4,"Pennsylvania expanded its Medicaid program by adopting the VIII Group on January 1, 2015."
Utah,325270,,,,2017,7,2015,6,
"American Samoa",36726,,,,2017,7,2015,6,
